country,iso_code,year,month,continent,income_group,latitude,longitude,latitude_band,climate_zone,temp_anomaly_global,temp_anomaly_land,temp_anomaly_ocean,temp_anomaly_arctic,temp_max,temp_min,co2_emissions,co2_per_capita,co2_per_gdp,cumulative_co2,co2_concentration_ppm,methane_emissions,nitrous_oxide,total_ghg,land_use_change_co2,sea_ice_extent_arctic,sea_ice_extent_antarc,sea_surface_temp_anom,nino34_index,ocean_heat_content,precipitation_anomaly,drought_index_pdsi,spi_3month,primary_energy_twh,share_renewables_pct,share_coal_pct,co2_per_kwh,electricity_demand_twh,renewable_capacity_gw,oil_production,population_millions,gdp_per_capita_usd,population_density,urbanization_rate,forest_cover_pct,industrial_share_gdp,agriculture_share_gdp,vehicle_ownership,radiative_forcing,temp_change_from_co2,climate_risk_score,warming_category,renewable_transition_stage,emission_intensity_level
Egypt,EGY,2021,5,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.84,1.19,0.72,1.66,13.2,-0.2,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,11.32,11.55,0.63,-1.55,36.28,-16.1,-0.58,-0.15,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,123.0,3.829,0.71,30.9,Elevated,Medium,High
Egypt,EGY,2021,6,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.92,1.31,0.79,1.93,5.0,-5.3,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,8.89,12.46,0.67,-1.15,36.28,32.9,-0.15,0.37,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,108.0,3.829,0.71,32.0,High,Medium,High
Egypt,EGY,2021,7,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.95,1.29,0.8,2.03,3.4,-9.5,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,6.46,13.26,0.68,-1.14,36.28,-51.9,-1.4,-0.95,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,107.0,3.829,0.71,44.7,High,Medium,High
Egypt,EGY,2021,8,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.99,1.41,0.83,2.02,5.3,-7.7,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,4.68,13.49,0.68,-0.92,36.28,19.3,-0.58,0.36,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,111.0,3.829,0.71,48.3,High,Medium,High
Egypt,EGY,2021,9,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.89,1.26,0.75,1.82,11.2,-2.0,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,4.03,14.57,0.63,-0.86,36.28,52.8,1.24,0.76,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,119.0,3.829,0.71,46.9,Elevated,Medium,High
Egypt,EGY,2021,10,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.9,1.29,0.78,2.15,19.8,6.4,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,4.68,14.24,0.63,-0.86,36.28,-17.4,-0.09,-0.15,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,113.0,3.829,0.71,43.0,High,Medium,High
Egypt,EGY,2021,11,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.93,1.33,0.78,1.85,25.9,12.7,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,6.46,13.46,0.67,-0.7,36.28,-70.7,-1.72,-0.72,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,116.0,3.829,0.71,46.6,High,Medium,High
Egypt,EGY,2021,12,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.99,1.3,0.88,1.94,30.8,20.1,410.1,3.4,0.4101,8726.0,415,74.1,26.1,566.6,-1.0,8.89,11.86,0.84,-0.71,36.28,10.4,-0.21,0.04,350.4,27.7,12.9,468.2,122.6,67.9,0.83,121.7,7831.0,121457.1,54.8,0,35,14,111.0,3.829,0.71,33.3,High,Medium,High
Egypt,EGY,2022,1,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.76,1.17,0.62,1.55,30.5,21.0,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,,,0.51,-1.54,37.36,53.3,0.25,0.33,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,120.0,3.888,0.64,34.2,Elevated,Medium,High
Egypt,EGY,2022,2,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.82,1.21,0.67,1.93,30.4,18.0,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,13.16,11.31,0.58,-0.96,37.36,61.1,0.25,0.98,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,109.0,3.888,0.64,29.6,Elevated,Medium,High
Egypt,EGY,2022,3,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.83,1.23,0.69,1.76,24.1,12.9,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,13.83,10.82,0.58,-0.85,37.36,-4.2,-0.79,0.09,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,97.0,3.888,0.64,31.2,Elevated,Medium,High
Egypt,EGY,2022,4,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.75,1.13,0.59,1.71,21.4,6.1,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,13.16,11.67,0.51,-1.28,37.36,48.2,1.13,0.77,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,105.0,3.888,0.64,26.9,Elevated,Medium,High
Egypt,EGY,2022,5,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.83,1.23,0.71,1.63,11.3,-1.0,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,11.33,11.35,0.6,-0.69,37.36,-49.7,-0.58,-0.82,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,123.0,3.888,0.64,32.3,Elevated,Medium,High
Egypt,EGY,2022,6,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.82,1.22,0.71,1.96,5.7,-6.3,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,8.82,12.65,0.66,-1.2,37.36,13.7,-0.01,0.11,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,108.0,3.888,0.64,27.4,Elevated,Medium,High
Egypt,EGY,2022,7,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.85,1.25,0.72,1.71,3.8,-7.2,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,6.32,12.9,0.6,-1.18,37.36,1.9,-0.49,0.37,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,127.0,3.888,0.64,35.5,Elevated,Medium,High
Egypt,EGY,2022,8,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.79,1.17,0.68,1.67,3.6,-7.5,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,4.49,14.12,0.62,-1.29,37.36,-39.2,-1.21,-0.92,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,115.0,3.888,0.64,47.3,Elevated,Medium,High
Egypt,EGY,2022,9,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.78,1.11,0.62,1.5,10.8,-1.2,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,3.81,14.16,0.54,-1.5,37.36,4.4,-0.81,0.09,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,113.0,3.888,0.64,46.4,Elevated,Medium,High
Egypt,EGY,2022,10,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.85,1.3,0.72,1.78,16.6,5.1,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,4.49,13.7,0.61,-1.14,37.36,-8.5,-0.99,0.13,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,113.0,3.888,0.64,46.5,Elevated,Medium,High
Egypt,EGY,2022,11,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.84,1.22,0.7,1.74,26.5,12.9,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,6.32,13.72,0.63,-0.77,37.36,-9.5,-0.53,0.53,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,121.0,3.888,0.64,35.7,Elevated,Medium,High
Egypt,EGY,2022,12,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,0.8,1.19,0.66,1.8,30.8,21.0,400.2,3.51,0.4002,9127.0,418,74.1,24.5,557.2,-1.3,8.82,12.37,0.58,-1.6,37.36,0.6,-0.63,-0.39,341.7,28.6,14.3,468.5,119.6,68.4,0.84,123.89,8165.0,123642.7,55.1,0,35,14,131.0,3.888,0.64,29.3,Elevated,Medium,High
Egypt,EGY,2023,1,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.53,1.89,1.36,2.92,33.1,20.7,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,11.16,12.07,1.1,1.85,38.61,17.9,0.51,0.3,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,129.0,3.947,0.99,48.8,Extreme,Medium,High
Egypt,EGY,2023,2,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.49,1.91,1.36,3.02,32.4,15.9,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,13.0,11.23,1.16,1.65,38.61,-5.7,-0.17,0.02,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,108.0,3.947,0.99,47.8,Extreme,Medium,High
Egypt,EGY,2023,3,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.47,1.77,1.33,3.28,26.5,14.7,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,13.67,10.99,1.09,1.63,38.61,91.7,1.26,1.38,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,120.0,3.947,0.99,50.5,Extreme,Medium,High
Egypt,EGY,2023,4,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.52,1.86,1.38,3.53,21.4,6.0,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,13.0,11.33,1.16,1.68,38.61,13.4,0.22,0.05,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,115.0,3.947,0.99,48.2,Extreme,Medium,High
Egypt,EGY,2023,5,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.53,1.91,1.4,3.85,9.0,-1.5,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,11.16,12.07,1.15,1.31,38.61,18.6,-1.55,0.3,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,123.0,3.947,0.99,56.5,Extreme,Medium,High
Egypt,EGY,2023,6,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.54,1.93,1.42,3.31,6.6,-8.4,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,8.65,13.39,1.17,1.77,38.61,69.3,0.89,1.12,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,129.0,3.947,0.99,51.5,Extreme,Medium,High
Egypt,EGY,2023,7,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.56,1.95,1.38,3.5,3.9,-6.2,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,6.14,13.84,1.22,2.04,38.61,54.3,0.02,0.99,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,123.0,3.947,0.99,57.5,Extreme,Medium,High
Egypt,EGY,2023,8,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.47,1.86,1.35,2.93,4.1,-6.9,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,4.3,14.07,1.13,1.73,38.61,37.8,0.1,0.93,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,119.0,3.947,0.99,62.3,Extreme,Medium,High
Egypt,EGY,2023,9,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.49,1.91,1.36,3.27,10.4,-0.5,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,3.63,14.02,1.16,1.88,38.61,22.0,0.33,0.51,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,113.0,3.947,0.99,65.2,Extreme,Medium,High
Egypt,EGY,2023,10,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.56,1.98,1.36,2.92,17.5,4.5,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,4.3,13.27,1.23,2.22,38.61,8.2,-1.03,0.04,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,109.0,3.947,0.99,68.7,Extreme,Medium,High
Egypt,EGY,2023,11,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.51,1.93,1.41,3.09,25.7,16.0,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,6.14,13.47,1.16,1.58,38.61,-21.9,-0.66,-0.21,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,118.0,3.947,0.99,57.8,Extreme,Medium,High
Egypt,EGY,2023,12,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.51,1.95,1.37,3.13,29.8,18.5,408.6,3.34,0.4086,9535.0,421,71.0,22.7,579.9,2.3,8.65,12.44,1.15,1.58,38.61,-36.8,-0.47,-0.45,338.9,28.9,13.8,482.3,118.6,68.6,0.71,126.12,8546.0,125868.3,56.0,0,35,14,116.0,3.947,0.99,51.4,Extreme,Medium,High
Egypt,EGY,2024,1,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.5,1.88,1.37,3.48,31.1,22.6,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,11.18,11.85,1.16,1.64,39.94,36.4,0.6,0.26,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,121.0,4.006,1.04,48.8,Extreme,Medium,High
Egypt,EGY,2024,2,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.65,2.01,1.5,3.56,29.8,18.9,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,12.97,11.38,1.27,1.96,39.94,38.0,0.53,0.87,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,118.0,4.006,1.04,51.9,Extreme,Medium,High
Egypt,EGY,2024,3,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.52,1.93,1.39,3.11,27.9,15.0,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,13.63,11.25,1.27,1.56,39.94,91.1,1.57,1.4,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,125.0,4.006,1.04,52.0,Extreme,Medium,High
Egypt,EGY,2024,4,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.62,2.02,1.47,3.44,20.9,7.3,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,12.97,11.04,1.24,2.39,39.94,84.6,1.63,1.1,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,122.0,4.006,1.04,54.1,Extreme,Medium,High
Egypt,EGY,2024,5,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.54,1.92,1.43,3.54,8.1,-0.9,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,11.18,11.57,1.23,1.79,39.94,-12.5,-1.2,-0.49,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,117.0,4.006,1.04,54.9,Extreme,Medium,High
Egypt,EGY,2024,6,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.63,1.97,1.49,3.25,6.3,-5.6,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,8.73,12.33,1.28,1.8,39.94,13.9,-0.49,0.27,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,113.0,4.006,1.04,53.2,Extreme,Medium,High
Egypt,EGY,2024,7,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.65,2.0,1.51,3.59,4.1,-8.3,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,6.28,13.43,1.25,1.95,39.94,55.0,0.31,0.04,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,112.0,4.006,1.04,58.2,Extreme,Medium,High
Egypt,EGY,2024,8,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.59,1.87,1.47,3.17,5.6,-4.6,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,4.48,14.04,1.28,1.81,39.94,3.5,-0.84,0.3,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,123.0,4.006,1.04,67.7,Extreme,Medium,High
Egypt,EGY,2024,9,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.53,1.86,1.43,3.19,11.9,-2.5,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,3.83,13.83,1.13,2.13,39.94,7.0,-0.62,-0.39,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,102.0,4.006,1.04,67.9,Extreme,Medium,High
Egypt,EGY,2024,10,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.54,1.91,1.4,3.07,16.8,4.2,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,4.48,12.57,1.14,1.71,39.94,36.2,0.61,0.54,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,123.0,4.006,1.04,63.6,Extreme,Medium,High
Egypt,EGY,2024,11,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.54,1.92,1.37,3.44,25.9,12.8,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,6.28,13.57,1.23,1.98,39.94,-20.2,-0.35,-0.55,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,134.0,4.006,1.04,56.5,Extreme,Medium,High
Egypt,EGY,2024,12,Africa,Lower Middle,27.0,30.0,Subtropical,Dry,1.54,1.98,1.38,3.13,29.5,20.0,472.5,3.45,0.4725,10008.0,424,86.3,28.6,639.8,3.9,8.73,12.65,1.13,1.53,39.94,-31.5,-1.1,-0.38,418.1,28.5,12.4,452.0,146.3,83.4,0.76,128.39,8868.0,128133.7,57.3,0,35,14,117.0,4.006,1.04,55.3,Extreme,Medium,High
Ethiopia,ETH,1990,1,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.44,0.76,0.31,0.95,34.3,21.5,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,-0.07,,-51.2,-0.63,-0.89,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,9.0,2.0,0.29,29.9,Normal,Leader,Very Low
Ethiopia,ETH,1990,2,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.32,0.71,0.21,0.75,34.7,24.2,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.44,,-56.2,-1.3,-0.51,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,1.0,2.0,0.29,29.8,Normal,Leader,Very Low
Ethiopia,ETH,1990,3,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.46,0.94,0.34,1.22,33.0,21.1,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,-0.17,,-19.4,-0.14,-0.06,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,15.0,2.0,0.29,25.9,Normal,Leader,Very Low
Ethiopia,ETH,1990,4,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.39,0.78,0.24,0.65,28.8,19.3,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.64,,24.5,-0.24,0.25,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,1.0,2.0,0.29,24.3,Normal,Leader,Very Low
Ethiopia,ETH,1990,5,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.36,0.72,0.19,0.72,28.9,14.9,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.14,,-38.5,-0.88,-0.66,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,8.0,2.0,0.29,27.8,Normal,Leader,Very Low
Ethiopia,ETH,1990,6,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.35,0.74,0.21,0.66,26.6,12.6,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.05,,33.3,0.82,0.69,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,,2.0,0.29,22.0,Normal,Leader,Very Low
Ethiopia,ETH,1990,7,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.41,0.78,0.24,0.54,27.3,14.2,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.22,,49.4,1.59,0.31,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,7.0,2.0,0.29,25.0,Normal,Leader,Very Low
Ethiopia,ETH,1990,8,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.43,0.78,0.25,1.12,25.0,13.1,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,-0.05,,-35.1,-0.55,-0.31,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,10.0,2.0,0.29,28.1,Normal,Leader,Very Low
Ethiopia,ETH,1990,9,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.41,0.75,0.24,1.03,26.7,16.8,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.28,,23.2,-0.02,-0.22,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,1.0,2.0,0.29,23.7,Normal,Leader,Very Low
Ethiopia,ETH,1990,10,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.43,0.79,0.33,1.24,32.3,21.9,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.06,,-20.6,0.13,-0.35,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,4.0,2.0,0.29,24.1,Normal,Leader,Very Low
Ethiopia,ETH,1990,11,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.38,0.79,0.22,0.74,34.0,20.8,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.03,,38.3,0.73,0.42,30.7,90.3,0.6,44.3,10.7,,0.0,67.0,348.0,60688.4,15.7,15,12,43,2.0,2.0,0.29,23.4,Normal,Leader,Very Low
Ethiopia,ETH,1990,12,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.4,0.78,0.29,0.97,36.8,22.9,3.4,0.05,0.0034,3.0,354,-6.3,0.8,4.6,40.3,,,,0.35,,-5.6,0.48,0.02,30.7,90.3,0.6,44.3,10.7,19.4,0.0,67.0,348.0,60688.4,15.7,15,12,43,4.0,2.0,0.29,22.2,Normal,Leader,Very Low
Ethiopia,ETH,1991,1,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.42,0.8,0.26,0.54,34.5,23.2,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.58,,-65.5,-1.48,-0.76,1544.0,90.5,0.7,5.0,540.4,,0.05,68.88,361.0,62391.3,15.5,15,12,43,12.0,2.059,0.27,35.2,Normal,Leader,Very Low
Ethiopia,ETH,1991,2,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.38,0.85,0.25,1.22,34.6,21.1,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.7,,33.0,1.58,0.45,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,1.0,2.059,0.27,23.3,Normal,Leader,Very Low
Ethiopia,ETH,1991,3,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.38,0.72,0.23,1.12,33.0,17.5,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.26,,-14.1,-0.01,-0.48,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,,2.059,0.27,22.3,Normal,Leader,Very Low
Ethiopia,ETH,1991,4,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.44,0.81,0.25,1.27,31.0,19.7,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.1,,-84.5,-1.1,-1.47,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,17.0,2.059,0.27,34.7,Normal,Leader,Very Low
Ethiopia,ETH,1991,5,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.45,0.87,0.28,1.07,26.0,16.5,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.25,,35.7,0.62,0.72,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,1.0,2.059,0.27,25.9,Normal,Leader,Very Low
Ethiopia,ETH,1991,6,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.39,0.69,0.23,0.96,27.1,13.9,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.78,,-66.1,-0.95,-0.84,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,7.0,2.059,0.27,31.1,Normal,Leader,Very Low
Ethiopia,ETH,1991,7,Africa,Low Income,9.0,40.0,Tropical,Tropical,0.4,0.8,0.2,0.68,26.2,12.7,38.6,0.45,0.0386,42.0,356,6.4,4.8,53.3,29.7,,,,0.46,,-25.0,-1.07,-0.58,1544.0,90.5,0.7,5.0,540.4,978.1,0.05,68.88,361.0,62391.3,15.5,15,12,43,7.0,2.059,0.27,29.8,Normal,Leader,Very Low
